Date,Label,Account ID,Campaign ID,Adgroup ID,Keyword ID,Publisher,Account Name,*Campaign Name,Ad Group Name,Keyword,Focus Word *,Industry*,Device Type*,Impressions,Cost Per Click,Cost,Click Count,Total Unreconciled Publisher Lead Revenue ,Total Publisher Clickout Revenue ,Leads,Clickouts,Lead Users ,Lead request Users 
9/16/2018,,83527662810656,70919714931845,11398209104954,60005618480157,Google,Edu - Google,Edu - Anesthesia (Desktop),Anesthesia - Schools,master of science in +anesthesia +schools,Anesthesia,Edu,#VALUE!,"87,079.00",$0.46 ,$0.95 ,33,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,75006403556136,88154494470385,24346679643888,2958761168162,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes in dallas texas,CNA,Edu,#NAME?,"86,484.00",$0.35 ,$0.95 ,437,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,60136899447381,24959648565320,69926580696389,23275056930552,Google,Edu - Google,Edu - Dispatcher (Desktop),Dispatcher - Courses,+911.dispatcher +course +online,Dispatcher,Edu,#VALUE!,"7,782.00",$0.93 ,$0.95 ,296,$21.32 ,$5.33 ,1,1,3,3
9/16/2018,,5786811826382,15208544253665,58780144929679,36443246532584,Google,Edu - Google,Edu - EKG (Desktop),EKG - Classes,+ekg Technician associate degree,EKG,Edu,#VALUE!,"13,977.00",$0.56 ,$0.95 ,220,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,36452925941097,20313350681757,19189632452670,39165903539724,Google,Edu - Google,Edu - Prison (Mobile),Prison - Training,+prison.officer application,Prison,Edu,#NAME?,"38,278.00",$0.25 ,$0.95 ,317,$14.52 ,$3.63 ,1,1,2,2
9/16/2018,,63680371422432,55328112436306,56377579569745,60679226084141,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Classes,class +real.estate,Real.Estate,Edu,#NAME?,"99,587.00",$0.89 ,$0.95 ,168,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,93055114115860,12881889933055,29880254429010,8418734335298,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Training,+security class Online,Security,Edu,#NAME?,"82,074.00",$0.88 ,$0.95 ,17,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,48105583716319,75138173037103,24300555867930,94322583103699,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Training,+security Classes,Security,Edu,#NAME?,"11,191.00",$0.74 ,$0.95 ,389,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,4425893482744,19511647203957,874053350191,88950034876717,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Classes,+surgical tech degree +Online,Surgical,Edu,#NAME?,"79,012.00",$0.35 ,$0.95 ,147,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,72592945216313,56030195937765,83223950450544,39947778297341,Google,Lif - Google,Lif - Illness (Desktop),Illness - Rider,critical +illness +rider,Illness,Lif,#VALUE!,"74,470.00",$0.31 ,$0.95 ,56,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,88062268722339,33777817111831,61338792549391,27766329007110,Google,Lif - Google,Lif - Life.Insurance (Mobile),Life Insurance - Compare,+compare +life assurance quotes,Life.Insurance,Lif,#NAME?,"80,667.00",$0.72 ,$0.95 ,7,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,65570423628879,70514967860855,58088304279189,9673250231990,Bing,Car - Bing,Car - Car (Desktop),Car - Cheap,cheap +cars for insurance,Car,Car,#VALUE!,"14,728.00",$0.69 ,$0.94 ,255,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,21442281652027,51300794756236,30983356505857,80706247056458,Bing,Car - Bing,Car - High.Risk (Mobile),High.Risk - General,cheap +high.risk insurance,High.Risk,Car,#NAME?,"92,511.00",$0.91 ,$0.94 ,0,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,48497629020291,29617088463825,54589420351182,17780045924064,Bing,Car - Bing,Car - Suspended (Mobile),Suspended - General,auto insurance +suspended license,Suspended,Car,#NAME?,"5,544.00",$0.62 ,$0.94 ,205,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,75268033751705,79656312397379,49788538011161,46532352755292,Bing,Edu - Bing,Edu - Correctional (Mobile),Correctional - Training,+correction officer job requirements,Correctional,Edu,#NAME?,"77,986.00",$0.68 ,$0.94 ,299,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,38102142565636,85207158721842,23428233941052,82882551007349,Bing,Edu - Bing,Edu - Dialysis (Mobile),Dialysis - Classes,+dialysis patient care Technician,Dialysis,Edu,#NAME?,"89,641.00",$0.51 ,$0.94 ,33,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,55381598867550,91503520645007,35318174541301,87108833408417,Bing,Edu - Bing,Edu - Security (Mobile),Security - Guard Training,+security training institute,Security,Edu,#NAME?,"46,656.00",$0.76 ,$0.94 ,24,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,69746030596747,50808253327378,39796218426000,84063474275102,Google,Edu - Google,Edu - CNA (Mobile),CNA - Caregiver,+caregiver training Classes,CNA,Edu,#NAME?,"74,394.00",$0.26 ,$0.94 ,269,$1.74 ,$0.44 ,0,0,0,0
9/16/2018,,72010779790006,3381965113097,34239167623115,43882865845639,Google,Edu - Google,Edu - Dialysis (Desktop),Dialysis - Certification,+dialysis Technician +certification +Online,Dialysis,Edu,#VALUE!,"47,378.00",$0.46 ,$0.94 ,332,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,44703580719348,34506262261699,39369764143324,76336448238676,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Training,davita +dialysis tech +training +program,Dialysis,Edu,#NAME?,"51,334.00",$0.69 ,$0.94 ,177,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,17207776350366,58934555998360,67390829203229,55394115688040,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,+dispatcher +training courses,Dispatcher,Edu,#NAME?,"31,905.00",$0.80 ,$0.94 ,482,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,92745731860180,17320062576759,72665508240848,43868133904932,Google,Edu - Google,Edu - EKG (Mobile),EKG - Classes,+ekg courses near me,EKG,Edu,#NAME?,"92,879.00",$0.76 ,$0.94 ,139,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,88359362963126,73002507464760,13905618473653,36585555160970,Google,Edu - Google,Edu - Homeland.Security (Desktop),Homeland.Security - Certificate,+homeland.security cert,Homeland.Security,Edu,#VALUE!,"31,561.00",$0.03 ,$0.94 ,445,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,54301964149156,7200870892159,56138064547249,33396254149391,Google,Edu - Google,Edu - Human.Resources (Desktop),Human.Resources - Courses,+hr training,Human.Resources,Edu,#VALUE!,"36,982.00",$0.72 ,$0.94 ,338,$9.76 ,$2.44 ,1,1,1,1
9/16/2018,,21564457299224,18999273285474,54534017289993,32349156518043,Google,Edu - Google,Edu - Human.Resources (Desktop),Human.Resources - Qualifications,+human.resource manager qualifications,Human.Resources,Edu,#VALUE!,"76,189.00",$0.09 ,$0.94 ,471,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,80018366195307,86150136274791,483627275407,17775745608314,Google,Edu - Google,Edu - Medical.Assistant (Mobile),Medical.Assistant - Certification,+certified +medical.assistant courses Online,Medical.Assistant,Edu,#NAME?,"8,500.00",$0.39 ,$0.94 ,149,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,27716418341704,29022219119247,50991330145677,25553456363385,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+medical.tech Programs,Medical/Lab,Edu,#NAME?,"9,587.00",$0.70 ,$0.94 ,328,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,82167950649744,93850187368510,55149051498707,87848167399508,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Degree,+paralegal degree Online,Paralegal,Edu,#VALUE!,"12,596.00",$0.96 ,$0.94 ,164,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,93303368857930,38521607860533,56755379029346,45043725653146,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Courses,+courses to become a +realtor,Real.Estate,Edu,#NAME?,"54,915.00",$0.76 ,$0.94 ,469,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,37875573342260,27178205621382,61963737092238,71503990066221,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - License,+realtor +license Classes,Real.Estate,Edu,#NAME?,"35,471.00",$0.80 ,$0.94 ,367,$5.19 ,$1.30 ,0,0,1,1
9/16/2018,,55979957074471,18319937636834,92079553019351,62553729823282,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Programs,2 year +respiratory.therapist +program,Respiratory.Therapist,Edu,#VALUE!,"15,487.00",$0.05 ,$0.94 ,332,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,3627427965567,8563564107854,73197462789043,43362835029654,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Programs,+respiratory.therapy +Online bachelor +Programs,Respiratory.Therapist,Edu,#NAME?,"46,675.00",$0.32 ,$0.94 ,446,$4.88 ,$1.22 ,0,0,1,1
9/16/2018,,18321438021836,49873443553849,64811251646538,11734815657884,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+veterinary tech school,Vet.Tech,Edu,#VALUE!,"12,985.00",$0.46 ,$0.94 ,460,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,55307270937699,18404650559997,49798249843623,37831847648957,Bing,Car - Bing,Car - No/Without (Mobile),No/Without - General,get auto insurance quotes +without personal information,No/Without,Car,#NAME?,"18,291.00",$0.84 ,$0.93 ,302,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,30071360686911,200385658827,75619808248368,3089614128479,Bing,Car - Bing,Car - SR-22 (Mobile),SR-22 - General,get +sr22 auto insurance,SR-22,Car,#NAME?,"4,218.00",$0.06 ,$0.93 ,108,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,13930921136321,88721025207438,76306440838220,32792481597449,Bing,Edu - Bing,Edu - Phlebotomy (Mobile),Phlebotomy - Training Test,+phlebotomy Schools near me,Phlebotomy,Edu,#NAME?,"31,740.00",$0.75 ,$0.93 ,313,$5.49 ,$1.37 ,0,0,1,1
9/16/2018,,83209317415895,72801227885677,37567546086447,82535204681826,Google,Car - Google,Car - DUI (Mobile),DUI - General,car insurance and +dui,DUI,Car,#NAME?,"87,773.00",$0.18 ,$0.93 ,225,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,59511156941008,6821861555528,25961460502737,31084338603940,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Training,+dialysis patient care Technician training,Dialysis,Edu,#NAME?,"42,102.00",$0.67 ,$0.93 ,444,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,11415489420734,28117783600312,81766802243800,78705131202017,Google,Edu - Google,Edu - Homeland.Security (Desktop),Homeland.Security - College,+homeland.security +training and certification,Homeland.Security,Edu,#VALUE!,"27,549.00",$0.76 ,$0.93 ,146,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,54011659189068,91423048255163,19250790794970,83234464144625,Google,Edu - Google,Edu - Homeland.Security (Desktop),Homeland.Security - College,+homeland.security colleges,Homeland.Security,Edu,#VALUE!,"7,856.00",$0.66 ,$0.93 ,218,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,16633642332832,77529574490165,65556409833507,90688845093890,Google,Edu - Google,Edu - Homeland.Security (Desktop),Homeland.Security - College,+homeland.security Schools,Homeland.Security,Edu,#VALUE!,"32,806.00",$0.00 ,$0.93 ,165,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,90337744568705,79946939679518,2503484269884,51162311518469,Google,Edu - Google,Edu - Nuclear.Medicine.Tech (Desktop),Nuclear.Medicine.Tech - Degrees,+nuclear.medicine +degree Programs,Nuclear.Medicine.Tech,Edu,#VALUE!,"58,464.00",$0.04 ,$0.93 ,237,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,36516816164200,21568702646800,80974412865667,42744967996013,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Degree,+paralegal university,Paralegal,Edu,#VALUE!,"61,663.00",$0.72 ,$0.93 ,214,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,55375141002149,56156410599346,27713213126107,89037621710775,Google,Edu - Google,Edu - Paralegal (Mobile),Paralegal - Degree,+paralegal college courses,Paralegal,Edu,#NAME?,"13,280.00",$0.38 ,$0.93 ,396,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,87201463974956,24385857758344,33819156691889,65091953130986,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Courses,+Online +real.estate courses,Real.Estate,Edu,#NAME?,"99,504.00",$0.54 ,$0.93 ,319,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,91593209886644,82910783710411,29855453535335,45435906022310,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Courses,cheapest +real.estate license +courses,Real.Estate,Edu,#NAME?,"73,458.00",$0.17 ,$0.93 ,134,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,28994062141990,15340482990573,20952000816018,63264332438443,Google,Edu - Google,Edu - Respiratory.Therapist (Desktop),Respiratory.Therapist - Programs,registered +respiratory.therapist +programs,Respiratory.Therapist,Edu,#VALUE!,"53,188.00",$0.38 ,$0.93 ,152,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,29752111086353,90242148549375,65701817969790,93682806141736,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Training,security guard online,Security,Edu,#NAME?,"43,818.00",$0.73 ,$0.93 ,44,$14.52 ,$3.63 ,1,1,2,2
9/16/2018,,8163091234047,4656401852903,69616323233830,16625534966907,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Certification,+scrub tech +certification Programs,Surgical,Edu,#NAME?,"12,827.00",$0.05 ,$0.93 ,43,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,87464155439609,50379501484351,2236874215830,65385582481364,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical Programs,Surgical,Edu,#NAME?,"60,720.00",$0.41 ,$0.93 ,0,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,37023527137256,75545885773991,48612620882494,34406742911192,Google,Edu - Google,Edu - Ultrasound (Desktop),Ultrasound - Tech School,+ULTRASOUND Technician,Ultrasound,Edu,#VALUE!,"23,048.00",$0.91 ,$0.93 ,411,$6.10 ,$1.53 ,0,0,1,1
9/16/2018,,53407620465708,37035624467664,88832425879178,11346255662624,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+vet.assistant +Online Classes,Vet.Tech,Edu,#VALUE!,"36,306.00",$0.18 ,$0.93 ,42,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,59955345047299,7052069284951,224356807174,78127449510263,Google,Edu - Google,Edu - Vet.Tech (Desktop),Vet.Tech - Schools,+veterinary assistant school cost,Vet.Tech,Edu,#VALUE!,"11,141.00",$0.75 ,$0.93 ,120,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,13893106108060,20268914003187,79853735315658,89779247553317,Bing,Lif - Bing,Lif - Children (Desktop),Children - Baby,new +baby +life insurance,Children,Lif,#VALUE!,"84,034.00",$0.70 ,$0.92 ,26,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,39027006711225,73460660170801,83722642931803,74469399878786,Bing,Lif - Bing,Lif - Family (Desktop),Family -  Best,best +family life insurance,Family,Lif,#VALUE!,"27,317.00",$0.62 ,$0.92 ,275,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,15776948523476,44902018184245,29458678292981,27351801185455,Bing,Lif - Bing,Lif - Whole (Desktop),Whole - Quotes,cheap +whole life insurance quotes,Whole,Lif,#VALUE!,"58,239.00",$0.08 ,$0.92 ,22,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,2273447903147,20580906393590,31617517706766,10930855545647,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,+CNA Classes in springfield il,CNA,Edu,#NAME?,"37,721.00",$0.93 ,$0.92 ,459,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,3497183426432,88637219850189,56011256080191,35264803390181,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,nursing assistant certification online,CNA,Edu,#NAME?,"69,738.00",$0.56 ,$0.92 ,222,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,37959177994608,84304165385379,80926503172248,32527368693218,Google,Edu - Google,Edu - CNA (Mobile),CNA - Programs,+CNA +Programs,CNA,Edu,#NAME?,"2,415.00",$0.95 ,$0.92 ,378,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,22230382591377,40981073260610,67073924098338,5363602856063,Google,Edu - Google,Edu - Correctional (Mobile),Correctional - Classes,+correctional officer +Classes,Correctional,Edu,#NAME?,"75,572.00",$0.32 ,$0.92 ,192,$7.63 ,$1.91 ,0,0,1,1
9/16/2018,,68592016674408,33354102172886,47842611663790,77903328314011,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Programs,+dialysis nurse +training +program,Dialysis,Edu,#NAME?,"50,735.00",$0.20 ,$0.92 ,455,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,81892372551729,86964911794519,24448479918947,52171543956923,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Training,+dialysis training,Dialysis,Edu,#NAME?,"12,136.00",$0.28 ,$0.92 ,66,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,3954583925809,22802294144737,83746641132369,49562575684793,Google,Edu - Google,Edu - Dialysis (Mobile),Dialysis - Training,+hemodialysis training,Dialysis,Edu,#NAME?,"60,515.00",$0.25 ,$0.92 ,7,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,34142744405557,5842337357621,39453034162300,82892591442432,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,+dispatcher +training,Dispatcher,Edu,#NAME?,"68,754.00",$0.92 ,$0.92 ,462,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,94395933337079,45789289387843,72592399083713,52660821965181,Google,Edu - Google,Edu - EKG (Mobile),EKG - Certification,+ekg tech certificate,EKG,Edu,#NAME?,"34,432.00",$0.52 ,$0.92 ,121,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,76391708369712,79825694272747,87393763350045,17509969526010,Google,Edu - Google,Edu - Homeland.Security (Mobile),Homeland.Security - Degrees,+national.security studies degree,Homeland.Security,Edu,#NAME?,"90,627.00",$0.10 ,$0.92 ,163,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,80797001435619,84728638967817,53903505551296,7281041882921,Google,Edu - Google,Edu - Human.Resources (Desktop),Human.Resources - Qualifications,+hr +qualifications,Human.Resources,Edu,#VALUE!,"38,862.00",$0.54 ,$0.92 ,250,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,77454492819978,16692183677879,31315070445936,78371386726815,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Certificate,+legal +certificate Programs,Paralegal,Edu,#VALUE!,"17,913.00",$0.90 ,$0.92 ,116,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,12753715871487,83371312184114,56255701681122,90116819323251,Google,Edu - Google,Edu - Paralegal (Desktop),Paralegal - Certificate,online +law certificate courses,Paralegal,Edu,#VALUE!,"49,111.00",$0.82 ,$0.92 ,163,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,5525237173163,78135068689981,2601595233823,70569739078377,Google,Edu - Google,Edu - Phlebotomy (Desktop),Phlebotomy - Classes,+phlebotomy +Classes near,Phlebotomy,Edu,#VALUE!,"48,365.00",$0.28 ,$0.92 ,218,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,7635998173432,77251470990212,61568716207337,42978289061202,Google,Edu - Google,Edu - Phlebotomy (Desktop),Phlebotomy - Training Test,where can i take a +phlebotomy course,Phlebotomy,Edu,#VALUE!,"76,471.00",$0.10 ,$0.92 ,182,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,8298189653905,79126128823116,48201871025209,5609455244742,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Courses,+real.estate license +course Online,Real.Estate,Edu,#NAME?,"87,092.00",$0.28 ,$0.92 ,221,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,92313575898988,60357845831774,68357742426357,13502521488749,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Card Training,get a guard card,Security,Edu,#NAME?,"17,167.00",$0.39 ,$0.92 ,146,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,40471015840443,90818852797713,89958600753212,26421384961375,Google,Edu - Google,Edu - Security (Mobile),Security - Guard Training,+security +guard +training,Security,Edu,#NAME?,"14,096.00",$0.76 ,$0.92 ,403,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,28923210852859,30180882646596,86974466971207,10101180395289,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Programs,+surgical tech certification +Programs Online,Surgical,Edu,#NAME?,"23,821.00",$0.60 ,$0.92 ,179,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,8784655115000,52416573397452,62673726839189,79879404569982,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+surgical technologist school near me,Surgical,Edu,#NAME?,"24,680.00",$0.37 ,$0.92 ,128,$7.32 ,$1.83 ,0,0,1,1
9/16/2018,,31671061667599,26513284188273,17032531285963,63744056155328,Google,Edu - Google,Edu - X-Ray (Mobile),Radiology - Schools,radiology degree online,X-Ray,Edu,#NAME?,"33,788.00",$0.63 ,$0.92 ,19,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,59360159352629,62108934001406,89024872219337,10148429788235,Bing,Car - Bing,Car - Car (Desktop),Car - Cheap,+car.insurance cheapest,Car,Car,#VALUE!,"37,942.00",$0.80 ,$0.91 ,110,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,59400298983706,74641084036607,71350258870522,33720037621301,Bing,Car - Bing,Car - Car (Desktop),Car - Companies,cheapest +car.insurance +companies,Car,Car,#VALUE!,"41,084.00",$0.60 ,$0.91 ,367,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,94044751208730,79544436340059,66240947808351,13500594266432,Bing,Edu - Bing,Edu - Dialysis (Mobile),Dialysis - Classes,+dialysis course for doctors,Dialysis,Edu,#NAME?,"3,707.00",$0.62 ,$0.91 ,46,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,80851875036688,88482240189825,75315719038356,28823226288116,Bing,Edu - Bing,Edu - Security (Mobile),Security - Guard Training,being a security guard,Security,Edu,#NAME?,"24,826.00",$0.75 ,$0.91 ,5,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,66359383397080,79845099818605,18575070409815,75793634553434,Bing,Edu - Bing,Edu - Ultrasound (Desktop),Sonography - Programs,+SONOGRAPHY +Programs +Online,Ultrasound,Edu,#VALUE!,987.00,$0.38 ,$0.91 ,394,$4.27 ,$1.07 ,0,0,1,1
9/16/2018,,71756270469491,61178997740019,26775481880253,72543674439681,Google,Car - Google,Car - New.Driver (Mobile),New.Driver - General,car insurance for +new.driver,New.Driver,Car,#NAME?,"54,699.00",$0.54 ,$0.91 ,350,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,70569725021575,2633409466296,71146767501470,39597183332439,Google,Car - Google,Car - SR-22 (Desktop),SR-22 - General,best +sr22 car insurance,SR-22,Car,#VALUE!,"90,445.00",$0.83 ,$0.91 ,8,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,49021554633468,51226648541575,54431595922067,74577470181699,Google,Edu - Google,Edu - Anesthesia (Desktop),Anesthesia - Training,+anesthesia tech training program,Anesthesia,Edu,#VALUE!,"67,820.00",$0.23 ,$0.91 ,119,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,54265804368627,41971232901046,82018472933928,33096526861007,Google,Edu - Google,Edu - CNA (Mobile),CNA - Classes,paid +cna training buffalo ny,CNA,Edu,#NAME?,"62,657.00",$0.59 ,$0.91 ,163,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,86325289219556,71844826616766,15315620613410,75088012804595,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Courses,police.+dispatcher +course,Dispatcher,Edu,#NAME?,"24,239.00",$0.19 ,$0.91 ,18,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,34910676264376,5320501336397,85193308738179,50689619655075,Google,Edu - Google,Edu - Dispatcher (Mobile),Dispatcher - Training,emergency medical +dispatcher +training,Dispatcher,Edu,#NAME?,"27,869.00",$0.98 ,$0.91 ,474,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,82660337873722,18029550825298,25694922906854,64864437380063,Google,Edu - Google,Edu - Human.Resources (Mobile),Human.Resources - Certification,best online +hr certificate programs,Human.Resources,Edu,#NAME?,"73,480.00",$0.80 ,$0.91 ,305,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,66595937599327,45457860846699,84993433544272,84473215921903,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Classes,+medical.laboratory Technician course,Medical/Lab,Edu,#NAME?,"28,566.00",$0.60 ,$0.91 ,431,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,88221038610465,88765571572738,38303485540965,92337402744341,Google,Edu - Google,Edu - Medical/Lab (Mobile),Medical/Lab - Programs,+medical.technologist Programs,Medical/Lab,Edu,#NAME?,"48,026.00",$0.45 ,$0.91 ,481,$25.93 ,$6.48 ,2,2,3,4
9/16/2018,,58323006954296,28067841372273,59440792161683,52214773979742,Google,Edu - Google,Edu - Paralegal (Mobile),Paralegal - Certificate,top online +paralegal programs,Paralegal,Edu,#NAME?,"34,113.00",$0.65 ,$0.91 ,428,$14.52 ,$3.63 ,1,1,2,2
9/16/2018,,30316722852093,36422546897250,21406611341391,20370117232444,Google,Edu - Google,Edu - Parole.Officer (Desktop),Parole.Officer - Become,how to +become a +parole.officer in ny,Parole.Officer,Edu,#VALUE!,"43,646.00",$0.90 ,$0.91 ,199,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,30163057708346,61958934460121,40169758720593,32076654334135,Google,Edu - Google,Edu - Real.Estate (Mobile),Real.Estate - Become,+becoming a +realtor,Real.Estate,Edu,#NAME?,"41,124.00",$0.51 ,$0.91 ,344,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,8493847741467,78772598915589,77963609858712,82645459264107,Google,Edu - Google,Edu - Respiratory.Therapist (Mobile),Respiratory.Therapist - Degrees,online +respiratory.therapy +associate degree programs,Respiratory.Therapist,Edu,#NAME?,"29,572.00",$0.20 ,$0.91 ,265,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,4776883125667,72689634794178,40568928650415,23740645736203,Google,Edu - Google,Edu - Surgical (Mobile),Surgical - Schools,+surgical tech Schools near me,Surgical,Edu,#NAME?,"80,487.00",$0.63 ,$0.91 ,26,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,41231697297030,9016272199463,73337535459470,74373026428466,Bing,Car - Bing,Car - Auto (Desktop),Auto - Cheap,compare +auto.insurance,Auto,Car,#VALUE!,"23,474.00",$0.38 ,$0.90 ,380,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,19456469988233,72203162610859,84221257655725,28534773146084,Bing,Car - Bing,Car - Auto (Desktop),Auto - Quote,+auto and homeowners insurance +quotes,Auto,Car,#VALUE!,"81,329.00",$0.30 ,$0.90 ,91,$0.00 ,$0.00 ,0,0,0,0
9/16/2018,,44035575275446,38254420999388,78257751761823,42054931730471,Bing,Car - Bing,Car - New.Driver (Mobile),New.Driver - General,car insurance for +new.drivers,New.Driver,Car,#NAME?,"4,306.00",$0.11 ,$0.90 ,221,$0.00 ,$0.00 ,0,0,0,0
